headword,CEFR,CEFR_numeric,word_length,syllable_count,POS,frequency,POS_adjective,POS_adverb,POS_noun,POS_unknown,POS_verb
chisel,C1,5,6,2,noun,2.96,0,0,1,0,0
chiselled,C1,5,9,3,verb,2.2,0,0,0,0,1
gnaw,C1,5,4,1,verb,2.56,0,0,0,0,1
elongate,C1,5,8,4,verb,2.78,0,0,0,0,1
telltale,C1,5,8,3,noun,2.9,0,0,1,0,0
cavity,C1,5,6,3,noun,3.61,0,0,1,0,0
rustle,C1,5,6,2,noun,2.72,0,0,1,0,0
glean,C1,5,5,1,verb,2.73,0,0,0,0,1
niche,C1,5,5,2,noun,3.85,0,0,1,0,0
somersault,C1,5,10,3,noun,2.48,0,0,1,0,0
exhilarate,C1,5,10,5,verb,1.36,0,0,0,0,1
exhilarating,C1,5,12,5,verb,3.12,0,0,0,0,1
exhilaration,C1,5,12,5,noun,2.55,0,0,1,0,0
physicality,C1,5,11,5,noun,2.83,0,0,1,0,0
hack,C1,5,4,1,noun,4.05,0,0,1,0,0
lust,C1,5,4,1,noun,3.72,0,0,1,0,0
unsettling,C1,5,10,3,verb,3.29,0,0,0,0,1
unsettle,C1,5,8,3,verb,2.27,0,0,0,0,1
suburban,C1,5,8,3,adjective,3.91,1,0,0,0,0
suburbia,C1,5,8,3,noun,2.79,0,0,1,0,0
dramatist,C1,5,9,3,noun,2.8,0,0,1,0,0
characterization/characterisation,C1,5,33,12,unknown,2.8,0,0,0,1,0
quirky,C1,5,6,2,adjective,3.53,1,0,0,0,0
sprawl,C1,5,6,1,noun,2.99,0,0,1,0,0
ingenuity,C1,5,9,4,noun,3.23,0,0,1,0,0
panorama,C1,5,8,4,noun,3.39,0,0,1,0,0
panoramic,C1,5,9,4,adjective,3.21,1,0,0,0,0
benign,C1,5,6,2,adjective,3.51,1,0,0,0,0
benignly,C1,5,8,3,adverb,1.95,0,1,0,0,0
explosively,C1,5,11,5,adverb,2.47,0,1,0,0,0
bequeath,C1,5,8,2,verb,2.47,0,0,0,0,1
legacy,C1,5,6,3,noun,4.37,0,0,1,0,0
synthetic,C1,5,9,3,noun,3.95,0,0,1,0,0
synthetically,C1,5,13,5,adverb,2.24,0,1,0,0,0
lackluster/lacklustre,C1,5,21,6,unknown,2.34,0,0,0,1,0
elastic,C1,5,7,3,noun,3.59,0,0,1,0,0
appall/appal,C1,5,12,4,unknown,1.26,0,0,0,1,0
appalling,C1,5,9,3,noun,3.46,0,0,1,0,0
appallingly,C1,5,11,4,adverb,2.31,0,1,0,0,0
pounce,C1,5,6,2,noun,2.97,0,0,1,0,0
abound,C1,5,6,2,verb,3.27,0,0,0,0,1
sap,C1,5,3,1,noun,3.6,0,0,1,0,0
monotonous,C1,5,10,4,adjective,2.95,1,0,0,0,0
monotonously,C1,5,12,5,adverb,1.77,0,1,0,0,0
monotony,C1,5,8,4,noun,2.75,0,0,1,0,0
turn to ,C1,5,8,2,unknown,5.32,0,0,0,1,0
ingenious,C1,5,9,3,adjective,3.35,1,0,0,0,0
plaque,C1,5,6,2,noun,3.69,0,0,1,0,0
neutralize/neutralise,C1,5,21,8,unknown,2.35,0,0,0,1,0
neutralization/neutralisation,C1,5,29,10,unknown,1.61,0,0,0,1,0
salivate,C1,5,8,4,verb,2.12,0,0,0,0,1
cessation,C1,5,9,3,noun,3.25,0,0,1,0,0
remorse,C1,5,7,3,noun,3.49,0,0,1,0,0
remorseless,C1,5,11,4,adjective,2.36,1,0,0,0,0
remorsefully,C1,5,12,5,adverb,1.09,0,1,0,0,0
remorselessly,C1,5,13,5,adverb,1.84,0,1,0,0,0
inexcusable,C1,5,11,5,adjective,2.95,1,0,0,0,0
inexcusably,C1,5,11,5,adverb,1.8,0,1,0,0,0
unassisted,C1,5,10,4,adjective,2.57,1,0,0,0,0
heighten,C1,5,8,2,verb,2.84,0,0,0,0,1
fixture,C1,5,7,3,noun,3.67,0,0,1,0,0
bulk,C1,5,4,1,noun,4.19,0,0,1,0,0
bulky,C1,5,5,2,adjective,3.3,1,0,0,0,0
bulk up,C1,5,7,2,unknown,4.19,0,0,0,1,0
digitalize/digitalise,C1,5,21,10,unknown,0.0,0,0,0,1,0
digitalization/digitalisation,C1,5,29,12,unknown,1.54,0,0,0,1,0
mark-up,C1,5,7,2,unknown,5.03,0,0,0,1,0
complementary,C1,5,13,5,noun,3.56,0,0,1,0,0
complimentary,C1,5,13,5,adjective,3.35,1,0,0,0,0
staple,C1,5,6,2,noun,3.68,0,0,1,0,0
wares,C1,5,5,2,noun,3.18,0,0,1,0,0
testament,C1,5,9,3,noun,4.07,0,0,1,0,0
succulent,C1,5,9,3,noun,3.0,0,0,1,0,0
succulently,C1,5,11,4,unknown,0.0,0,0,0,1,0
tranquil,C1,5,8,2,adjective,3.14,1,0,0,0,0
tranquility,C1,5,11,4,noun,3.02,0,0,1,0,0
spartan,C1,5,7,2,noun,3.37,0,0,1,0,0
peninsula,C1,5,9,4,noun,4.03,0,0,1,0,0
billiards,C1,5,9,2,noun,2.84,0,0,1,0,0
exude,C2,6,5,3,verb,2.52,0,0,0,0,1
envisage,C2,6,8,4,verb,2.7,0,0,0,0,1
headmistress,C2,6,12,3,noun,2.68,0,0,1,0,0
mien,C2,6,4,1,noun,2.31,0,0,1,0,0
timidity,C2,6,8,4,noun,2.34,0,0,1,0,0
unravel,C2,6,7,3,verb,3.19,0,0,0,0,1
concurrence,C2,6,11,4,noun,2.56,0,0,1,0,0
unpromising,C2,6,11,4,adjective,2.12,1,0,0,0,0
teem,C2,6,4,1,verb,2.07,0,0,0,0,1
marvel,C2,6,6,2,noun,4.16,0,0,1,0,0
outpatient,C2,6,10,3,noun,3.32,0,0,1,0,0
corpse,C2,6,6,2,noun,3.76,0,0,1,0,0
apprentice,C2,6,10,4,noun,3.7,0,0,1,0,0
constrained,C2,6,11,3,verb,3.41,0,0,0,0,1
quirk,C2,6,5,1,noun,3.13,0,0,1,0,0
indignant,C2,6,9,3,adjective,2.86,1,0,0,0,0
indignantly,C2,6,11,4,adverb,2.14,0,1,0,0,0
eccentricity,C2,6,12,5,noun,2.84,0,0,1,0,0
locomotive,C2,6,10,5,noun,3.5,0,0,1,0,0
locomotion,C2,6,10,4,noun,2.88,0,0,1,0,0
individualism,C2,6,13,5,noun,3.0,0,0,1,0,0
enthuse,C2,6,7,3,verb,1.92,0,0,0,0,1
belligerent,C2,6,11,4,noun,3.04,0,0,1,0,0
belligerence,C2,6,12,5,noun,2.12,0,0,1,0,0
stoicism,C2,6,8,2,noun,2.63,0,0,1,0,0
deliberate,C2,6,10,5,verb,3.82,0,0,0,0,1
recluse,C2,6,7,3,noun,2.92,0,0,1,0,0
reclusive,C2,6,9,4,adjective,2.76,1,0,0,0,0
metalled,C2,6,8,3,verb,1.54,0,0,0,0,1
brief,C2,6,5,1,noun,4.52,0,0,1,0,0
oblique,C2,6,7,3,noun,3.2,0,0,1,0,0
facsimile,C2,6,9,4,noun,2.97,0,0,1,0,0
shamble,C2,6,7,2,noun,1.62,0,0,1,0,0
whir,C2,6,4,1,noun,2.04,0,0,1,0,0
blight,C2,6,6,1,noun,3.24,0,0,1,0,0
puritanical,C2,6,11,5,adjective,2.56,1,0,0,0,0
brood,C2,6,5,1,noun,3.25,0,0,1,0,0
disdainful,C2,6,10,3,adjective,2.35,1,0,0,0,0
zoologist,C2,6,9,3,noun,2.51,0,0,1,0,0
zoology,C2,6,7,3,noun,3.19,0,0,1,0,0
encumbrance,C2,6,11,4,noun,2.18,0,0,1,0,0
encumber,C2,6,8,3,verb,1.68,0,0,0,0,1
hypothesis,C2,6,10,4,noun,3.87,0,0,1,0,0
hypothesize,C2,6,11,5,verb,2.5,0,0,0,0,1
hypothetical,C2,6,12,5,noun,3.61,0,0,1,0,0
parasitic,C2,6,9,4,adjective,3.27,1,0,0,0,0
plumage,C2,6,7,3,noun,2.94,0,0,1,0,0
utilitarian,C2,6,11,5,noun,3.05,0,0,1,0,0
utilize,C2,6,7,4,verb,3.75,0,0,0,0,1
utility,C2,6,7,4,noun,4.27,0,0,1,0,0
predilection,C2,6,12,4,noun,2.52,0,0,1,0,0
commensurate,C2,6,12,5,adjective,2.83,1,0,0,0,0
commensurately,C2,6,14,6,unknown,1.7,0,0,0,1,0
vindicate,C2,6,9,4,verb,2.54,0,0,0,0,1
vindication,C2,6,11,4,noun,2.93,0,0,1,0,0
parable,C2,6,7,3,noun,3.1,0,0,1,0,0
poise,C2,6,5,2,noun,3.04,0,0,1,0,0
minster,C2,6,7,2,noun,2.95,0,0,1,0,0
wrack,C2,6,5,1,noun,2.21,0,0,1,0,0
ironic,C2,6,6,3,adjective,3.8,1,0,0,0,0
predecessor,C2,6,11,4,noun,3.82,0,0,1,0,0
ally,C2,6,4,2,noun,4.1,0,0,1,0,0
callous,C2,6,7,2,verb,3.07,0,0,0,0,1
callously,C2,6,9,3,adverb,2.14,0,1,0,0,0
derelict,C2,6,8,3,noun,3.1,0,0,1,0,0
materialism,C2,6,11,4,noun,3.05,0,0,1,0,0
materialistic,C2,6,13,5,adjective,2.99,1,0,0,0,0
ferocity,C2,6,8,4,noun,2.9,0,0,1,0,0
utter,C2,6,5,2,verb,3.85,0,0,0,0,1
evokingly,C2,6,9,4,unknown,0.0,0,0,0,1,0
recitation,C2,6,10,4,noun,2.9,0,0,1,0,0
equable,C2,6,7,3,adjective,1.63,1,0,0,0,0
extant,C2,6,6,2,adjective,3.25,1,0,0,0,0
denounce,C2,6,8,3,verb,3.24,0,0,0,0,1
denunciation,C2,6,12,4,noun,2.61,0,0,1,0,0
echo,C2,6,4,2,noun,4.04,0,0,1,0,0
requisition,C2,6,11,4,noun,2.69,0,0,1,0,0
substantiate,C2,6,12,4,verb,2.83,0,0,0,0,1
inscrutable,C2,6,11,4,adjective,2.56,1,0,0,0,0
stratosphere,C2,6,12,4,noun,2.9,0,0,1,0,0
indulge,C2,6,7,3,verb,3.54,0,0,0,0,1
indulgence,C2,6,10,4,noun,3.19,0,0,1,0,0
indulgently,C2,6,11,4,adverb,1.87,0,1,0,0,0
laudatory,C2,6,9,4,adjective,2.11,1,0,0,0,0
laud ,C2,6,5,1,unknown,2.6,0,0,0,1,0
glitz,C2,6,5,1,noun,2.66,0,0,1,0,0
glitzy,C2,6,6,2,unknown,2.37,0,0,0,1,0
automate,C2,6,8,4,verb,3.08,0,0,0,0,1
apprehend,C2,6,9,3,verb,3.02,0,0,0,0,1
athleticism,C2,6,11,4,noun,2.98,0,0,1,0,0
daunt,C2,6,5,1,verb,2.04,0,0,0,0,1
daunting,C2,6,8,2,verb,3.4,0,0,0,0,1
acreage,C2,6,7,3,noun,3.05,0,0,1,0,0
affectation,C2,6,11,4,noun,2.29,0,0,1,0,0
imposition,C2,6,10,4,noun,3.19,0,0,1,0,0
circuit,C2,6,7,2,noun,4.47,0,0,1,0,0
stipulate,C2,6,9,4,verb,2.77,0,0,0,0,1
stipulation,C2,6,11,4,noun,2.92,0,0,1,0,0
allot,C2,6,5,2,verb,2.79,0,0,0,0,1
allotment,C2,6,9,3,noun,3.13,0,0,1,0,0
anticlimactically,C2,6,17,7,unknown,0.0,0,0,0,1,0
forfeiture,C2,6,10,4,noun,3.04,0,0,1,0,0
blitz,C2,6,5,1,noun,3.57,0,0,1,0,0
primeval,C2,6,8,3,adjective,2.71,1,0,0,0,0
tenacity,C2,6,8,4,noun,3.11,0,0,1,0,0
tenacious,C2,6,9,3,adjective,3.04,1,0,0,0,0
tenaciously,C2,6,11,4,adverb,2.19,0,1,0,0,0
exact,C2,6,5,2,verb,4.51,0,0,0,0,1
genomic,C2,6,7,3,unknown,3.11,0,0,0,1,0
genomically,C2,6,11,5,unknown,0.0,0,0,0,1,0
capacious,C2,6,9,3,adjective,2.2,1,0,0,0,0
utilization/utilisation,C2,6,23,10,unknown,2.68,0,0,0,1,0
unequivocal,C2,6,11,5,adjective,2.91,1,0,0,0,0
unequivocally,C2,6,13,6,adverb,3.06,0,1,0,0,0
spontaneity,C2,6,11,4,noun,2.85,0,0,1,0,0
provocation,C2,6,11,4,noun,3.19,0,0,1,0,0
portraiture,C2,6,11,4,noun,2.83,0,0,1,0,0
tedium,C2,6,6,2,noun,2.55,0,0,1,0,0
succeed,C2,6,7,2,verb,4.29,0,0,0,0,1
circumnavigate,C2,6,14,6,verb,2.26,0,0,0,0,1
circumnavigation,C2,6,16,6,noun,2.19,0,0,1,0,0
liaise,C2,6,6,2,verb,2.51,0,0,0,0,1
contractual,C2,6,11,3,adjective,3.43,1,0,0,0,0
contractually,C2,6,13,4,adverb,2.67,0,1,0,0,0
repute,C2,6,6,3,noun,2.64,0,0,1,0,0
abject,C2,6,6,2,adjective,3.0,1,0,0,0,0
sheaf,C2,6,5,1,noun,2.6,0,0,1,0,0
articulation,C2,6,12,5,noun,3.09,0,0,1,0,0
articulate,C2,6,10,5,verb,3.54,0,0,0,0,1
spurious,C2,6,8,2,adjective,2.96,1,0,0,0,0
spuriously,C2,6,10,3,adverb,1.55,0,1,0,0,0
posture,C2,6,7,3,noun,3.65,0,0,1,0,0
calorific,C2,6,9,4,adjective,2.2,1,0,0,0,0
fabulate,C2,6,8,4,unknown,0.0,0,0,0,1,0
fabulation,C2,6,10,4,unknown,0.0,0,0,0,1,0
octogenarian,C2,6,12,5,noun,2.16,0,0,1,0,0
voracity,C2,6,8,4,noun,1.6,0,0,1,0,0
brandish,C2,6,8,2,noun,2.2,0,0,1,0,0
repose,C2,6,6,3,noun,2.75,0,0,1,0,0
unencumbered,C2,6,12,5,adjective,2.6,1,0,0,0,0
buffoonery,C2,6,10,4,noun,2.17,0,0,1,0,0
gauche,C2,6,6,2,adjective,2.53,1,0,0,0,0
domesticity,C2,6,11,5,noun,2.36,0,0,1,0,0
accrue,C2,6,6,2,verb,2.91,0,0,0,0,1
proliferation,C2,6,13,5,noun,3.61,0,0,1,0,0
blandishment,C2,6,12,3,noun,0.0,0,0,1,0,0
pluck,C2,6,5,1,noun,3.13,0,0,1,0,0
anthropological,C2,6,15,6,adjective,3.09,1,0,0,0,0
anthropologically,C2,6,17,7,unknown,1.72,0,0,0,1,0
carbonize/carbonise,C2,6,19,8,unknown,0.0,0,0,0,1,0
monastic,C2,6,8,3,noun,3.1,0,0,1,0,0
graft,C2,6,5,1,noun,3.47,0,0,1,0,0
midwifery,C2,6,9,4,noun,2.93,0,0,1,0,0
adornment,C2,6,9,3,noun,2.47,0,0,1,0,0
adorn,C2,6,5,2,verb,3.01,0,0,0,0,1
idle,C2,6,4,2,noun,3.7,0,0,1,0,0
conjecture,C2,6,10,4,noun,3.35,0,0,1,0,0
malleable,C2,6,9,3,adjective,2.82,1,0,0,0,0
malleability,C2,6,12,5,noun,2.19,0,0,1,0,0
ore,C2,6,3,2,noun,4.1,0,0,1,0,0
gale,C2,6,4,1,noun,3.62,0,0,1,0,0
promenade,C2,6,9,4,noun,3.17,0,0,1,0,0
testimonial,C2,6,11,4,noun,3.07,0,0,1,0,0
distill,C2,6,7,2,verb,2.47,0,0,0,0,1
distillation,C2,6,12,4,noun,3.01,0,0,1,0,0
informant,C2,6,9,3,noun,3.33,0,0,1,0,0
vis-a-vis,C2,6,9,3,noun,3.13,0,0,1,0,0
overlay,C2,6,7,3,noun,3.24,0,0,1,0,0
nostalgia,C2,6,9,3,noun,3.62,0,0,1,0,0
nostalgic,C2,6,9,3,adjective,3.45,1,0,0,0,0
nostalgically,C2,6,13,5,adverb,2.11,0,1,0,0,0
grievance,C2,6,9,3,noun,3.15,0,0,1,0,0
deprivation,C2,6,11,4,noun,3.44,0,0,1,0,0
residue,C2,6,7,3,noun,3.53,0,0,1,0,0
residual,C2,6,8,3,noun,3.52,0,0,1,0,0
physiological,C2,6,13,5,adjective,3.54,1,0,0,0,0
physiologically,C2,6,15,6,adverb,2.61,0,1,0,0,0
familiarize/familiarise,C2,6,23,10,unknown,2.12,0,0,0,1,0
methodology,C2,6,11,5,noun,3.82,0,0,1,0,0
methodological,C2,6,14,6,adjective,3.03,1,0,0,0,0
methodologically,C2,6,16,7,adverb,2.03,0,1,0,0,0
proportional,C2,6,12,4,noun,3.6,0,0,1,0,0
proportionally,C2,6,14,5,adverb,2.94,0,1,0,0,0
habitation,C2,6,10,4,noun,2.98,0,0,1,0,0
inartistic,C2,6,10,4,adjective,1.11,1,0,0,0,0
ornate,C2,6,6,3,adjective,3.19,1,0,0,0,0
modernism,C2,6,9,3,noun,3.13,0,0,1,0,0
presuppose,C2,6,10,4,verb,2.09,0,0,0,0,1
presupposition,C2,6,14,5,noun,2.16,0,0,1,0,0
centralized/centralised,C2,6,23,8,unknown,2.82,0,0,0,1,0
contextual,C2,6,10,3,adjective,3.14,1,0,0,0,0
contextually,C2,6,12,4,adverb,2.3,0,1,0,0,0
transmitter,C2,6,11,3,noun,3.59,0,0,1,0,0
regulatory,C2,6,10,5,adjective,4.23,1,0,0,0,0
archival,C2,6,8,3,adjective,3.28,1,0,0,0,0
diffuse,C2,6,7,3,verb,3.28,0,0,0,0,1
egalitarian,C2,6,11,5,noun,3.06,0,0,1,0,0
hindsight,C2,6,9,2,noun,3.34,0,0,1,0,0
materialize/materialise,C2,6,23,10,unknown,2.37,0,0,0,1,0
materialization/materialisation,C2,6,31,12,unknown,1.23,0,0,0,1,0
disperse,C2,6,8,3,verb,3.3,0,0,0,0,1
dispersal,C2,6,9,3,noun,3.14,0,0,1,0,0
adverse,C2,6,7,3,adjective,3.89,1,0,0,0,0
adversely,C2,6,9,4,adverb,3.27,0,1,0,0,0
stabilize/stabilise,C2,6,19,8,unknown,2.63,0,0,0,1,0
pervasive,C2,6,9,4,adjective,3.39,1,0,0,0,0
pervasiveness,C2,6,13,5,noun,2.14,0,0,1,0,0
secure,C2,6,6,3,verb,4.64,0,0,0,0,1
autonomous,C2,6,10,4,adjective,3.85,1,0,0,0,0
autonomously,C2,6,12,5,unknown,2.64,0,0,0,1,0
outmoded,C2,6,8,3,verb,2.55,0,0,0,0,1
phase,C2,6,5,2,noun,4.64,0,0,1,0,0
plum,C2,6,4,1,noun,3.55,0,0,1,0,0
notorious,C2,6,9,3,adjective,3.83,1,0,0,0,0
notoriously,C2,6,11,4,adverb,3.37,0,1,0,0,0
notoriety,C2,6,9,4,noun,3.19,0,0,1,0,0
menial,C2,6,6,2,noun,2.84,0,0,1,0,0
insular,C2,6,7,3,adjective,3.03,1,0,0,0,0
antidote,C2,6,8,4,noun,3.25,0,0,1,0,0
postural,C2,6,8,3,adjective,2.56,1,0,0,0,0
posturing,C2,6,9,3,noun,2.9,0,0,1,0,0
revelatory,C2,6,10,5,adjective,2.45,1,0,0,0,0
prostrate,C2,6,9,3,verb,2.68,0,0,0,0,1
haphazard,C2,6,9,3,adjective,2.77,1,0,0,0,0
haphazardly,C2,6,11,4,adverb,2.54,0,1,0,0,0
deficient,C2,6,9,3,adjective,3.33,1,0,0,0,0
deficiently,C2,6,11,4,unknown,0.0,0,0,0,1,0
deficit,C2,6,7,3,noun,4.06,0,0,1,0,0
delicatessen,C2,6,12,5,noun,2.48,0,0,1,0,0
muscle-bound,C2,6,12,3,adjective,4.15,1,0,0,0,0
dive,C2,6,4,1,noun,4.12,0,0,1,0,0
maneuver/manoeuvre,C2,6,18,6,unknown,2.91,0,0,0,1,0
posit,C2,6,5,2,noun,2.76,0,0,1,0,0
cocoon,C2,6,6,2,noun,3.08,0,0,1,0,0
chrysalis,C2,6,9,3,noun,2.6,0,0,1,0,0
ignominious,C2,6,11,4,adjective,2.34,1,0,0,0,0
ignominiously,C2,6,13,5,adverb,1.89,0,1,0,0,0
euphoria,C2,6,8,3,noun,3.24,0,0,1,0,0
euphoric,C2,6,8,3,adjective,2.85,1,0,0,0,0
euphorically,C2,6,12,5,unknown,1.34,0,0,0,1,0
relegate,C2,6,8,4,verb,2.47,0,0,0,0,1
succumb,C2,6,7,2,verb,3.06,0,0,0,0,1
treacherous,C2,6,11,3,adjective,3.32,1,0,0,0,0
treacherously,C2,6,13,4,adverb,2.11,0,1,0,0,0
treachery,C2,6,9,3,noun,3.13,0,0,1,0,0
maggot,C2,6,6,2,noun,2.78,0,0,1,0,0
palate,C2,6,6,3,noun,3.35,0,0,1,0,0
palatable,C2,6,9,4,adjective,3.06,1,0,0,0,0
hermit,C2,6,6,2,noun,3.21,0,0,1,0,0
hermetic,C2,6,8,3,adjective,2.56,1,0,0,0,0
irrelevancy,C2,6,11,5,noun,1.97,0,0,1,0,0
mariner,C2,6,7,3,noun,3.03,0,0,1,0,0
rift,C2,6,4,1,noun,3.64,0,0,1,0,0
mere,C2,6,4,2,noun,4.13,0,0,1,0,0
helm,C2,6,4,1,noun,3.65,0,0,1,0,0
autopilot,C2,6,9,4,noun,3.16,0,0,1,0,0
eminence,C2,6,8,4,noun,3.21,0,0,1,0,0
eminent,C2,6,7,3,adjective,3.56,1,0,0,0,0
preeminent,C2,6,10,3,adjective,2.79,1,0,0,0,0
mold/mould,C2,6,10,2,unknown,3.28,0,0,0,1,0
unsuspected,C2,6,11,4,adjective,2.16,1,0,0,0,0
abolish,C2,6,7,3,verb,3.48,0,0,0,0,1
paralyze/paralyse,C2,6,17,8,unknown,1.98,0,0,0,1,0
paralysis,C2,6,9,4,noun,3.48,0,0,1,0,0
paralyzingly/paralysingly,C2,6,25,10,unknown,0.0,0,0,0,1,0
glory in,C2,6,8,3,unknown,4.36,0,0,0,1,0
decentralize/decentralise,C2,6,25,10,unknown,1.44,0,0,0,1,0
preoccupation,C2,6,13,4,noun,2.87,0,0,1,0,0
preoccupy,C2,6,9,3,verb,1.83,0,0,0,0,1
prolong,C2,6,7,2,verb,3.21,0,0,0,0,1
audit,C2,6,5,2,noun,4.04,0,0,1,0,0
drudgery,C2,6,8,3,noun,2.58,0,0,1,0,0
pressurize,C2,6,10,4,verb,2.07,0,0,0,0,1
pressurization,C2,6,14,5,unknown,2.29,0,0,0,1,0
intermediary,C2,6,12,5,noun,3.18,0,0,1,0,0
hotelier,C2,6,8,3,noun,2.39,0,0,1,0,0
denote,C2,6,6,3,verb,3.29,0,0,0,0,1
denotation,C2,6,10,4,noun,1.9,0,0,1,0,0
profitability,C2,6,13,6,noun,3.5,0,0,1,0,0
jargon,C2,6,6,2,noun,3.24,0,0,1,0,0
declination,C2,6,11,4,noun,2.37,0,0,1,0,0
vocational,C2,6,10,4,adjective,3.65,1,0,0,0,0
spatial,C2,6,7,2,adjective,3.76,1,0,0,0,0
spatially,C2,6,9,3,adverb,2.75,0,1,0,0,0
punctual,C2,6,8,2,adjective,2.83,1,0,0,0,0
punctuality,C2,6,11,4,noun,2.73,0,0,1,0,0
integration,C2,6,11,4,noun,4.22,0,0,1,0,0
curriculum,C2,6,10,4,noun,4.12,0,0,1,0,0
extracurricular,C2,6,15,6,adjective,2.99,1,0,0,0,0
encompass,C2,6,9,3,verb,3.27,0,0,0,0,1
all-encompassing,C2,6,16,5,adjective,3.35,1,0,0,0,0
accountability,C2,6,14,6,noun,3.91,0,0,1,0,0
frolic,C2,6,6,2,noun,2.68,0,0,1,0,0
minefield,C2,6,9,3,noun,2.92,0,0,1,0,0
side-step,C2,6,9,3,unknown,4.98,0,0,0,1,0
abundant,C2,6,8,3,adjective,3.77,1,0,0,0,0
abundantly,C2,6,10,4,adverb,3.11,0,1,0,0,0
abundance,C2,6,9,4,noun,3.86,0,0,1,0,0
anarchic,C2,6,8,3,adjective,2.55,1,0,0,0,0
crystallize/crystallise,C2,6,23,8,unknown,1.8,0,0,0,1,0
crystallization/crystallisation,C2,6,31,10,unknown,1.76,0,0,0,1,0
prescriptive,C2,6,12,4,adjective,2.77,1,0,0,0,0
slab,C2,6,4,1,noun,3.49,0,0,1,0,0
retrospect,C2,6,10,3,noun,3.29,0,0,1,0,0
retrospective,C2,6,13,5,noun,3.48,0,0,1,0,0
retrospection,C2,6,13,4,noun,1.8,0,0,1,0,0
wordage,C2,6,7,3,unknown,1.26,0,0,0,1,0
brevity,C2,6,7,3,noun,2.85,0,0,1,0,0
uncanny,C2,6,7,3,adjective,3.33,1,0,0,0,0
tactic,C2,6,6,2,noun,3.71,0,0,1,0,0
tactical,C2,6,8,3,adjective,3.97,1,0,0,0,0
tactically,C2,6,10,4,adverb,2.88,0,1,0,0,0
tactile,C2,6,7,3,adjective,3.1,1,0,0,0,0
gambit,C2,6,6,2,noun,3.1,0,0,1,0,0
babble,C2,6,6,2,noun,2.77,0,0,1,0,0
bauble,C2,6,6,2,noun,2.29,0,0,1,0,0
correlate,C2,6,9,4,noun,3.2,0,0,1,0,0
correlation,C2,6,11,4,noun,3.86,0,0,1,0,0
combustion,C2,6,10,3,noun,3.57,0,0,1,0,0
painstaking,C2,6,11,3,adjective,2.93,1,0,0,0,0
painstakingly,C2,6,13,4,adverb,2.84,0,1,0,0,0
contraption,C2,6,11,3,noun,2.82,0,0,1,0,0
mesh,C2,6,4,1,noun,3.75,0,0,1,0,0
enabler,C2,6,7,3,unknown,2.74,0,0,0,1,0
fluctuate,C2,6,9,3,verb,2.99,0,0,0,0,1
fluctuation,C2,6,11,3,noun,2.89,0,0,1,0,0
lyricist,C2,6,8,3,noun,2.84,0,0,1,0,0
lyrical,C2,6,7,3,adjective,3.43,1,0,0,0,0
lyrically,C2,6,9,4,adverb,2.81,0,1,0,0,0
bona fide,C2,6,9,4,unknown,2.96,0,0,0,1,0
moribund,C2,6,8,3,adjective,2.57,1,0,0,0,0
perch,C2,6,5,1,noun,3.29,0,0,1,0,0
solicit,C2,6,7,3,verb,3.06,0,0,0,0,1
vocalist,C2,6,8,3,noun,3.4,0,0,1,0,0
philanthropy,C2,6,12,4,noun,3.32,0,0,1,0,0
philanthropist,C2,6,14,4,noun,3.12,0,0,1,0,0
philanthropic,C2,6,13,4,adjective,3.21,1,0,0,0,0
philanthropically,C2,6,17,6,adverb,1.29,0,1,0,0,0
precocious,C2,6,10,3,adjective,2.86,1,0,0,0,0
precociously,C2,6,12,4,adverb,1.72,0,1,0,0,0
wordsmith,C2,6,9,2,noun,2.24,0,0,1,0,0
connote,C2,6,7,3,verb,1.97,0,0,0,0,1
connotation,C2,6,11,4,noun,2.94,0,0,1,0,0
herald,C2,6,6,2,noun,3.95,0,0,1,0,0
philistine,C2,6,10,4,noun,2.58,0,0,1,0,0
innuendo,C2,6,8,3,noun,2.9,0,0,1,0,0
induce,C2,6,6,3,verb,3.56,0,0,0,0,1
inducement,C2,6,10,4,noun,2.53,0,0,1,0,0
anthology,C2,6,9,4,noun,3.48,0,0,1,0,0
lament,C2,6,6,2,noun,3.25,0,0,1,0,0
lamentation,C2,6,11,4,noun,2.39,0,0,1,0,0
conduit,C2,6,7,2,noun,3.28,0,0,1,0,0
chronology,C2,6,10,4,noun,3.22,0,0,1,0,0
chronological,C2,6,13,5,adjective,3.4,1,0,0,0,0
chronologically,C2,6,15,6,adverb,2.91,0,1,0,0,0
equilibrium,C2,6,11,4,noun,3.6,0,0,1,0,0
rebound,C2,6,7,2,noun,3.53,0,0,1,0,0
proposition,C2,6,11,4,noun,3.85,0,0,1,0,0
flagging,C2,6,8,2,noun,2.83,0,0,1,0,0
electrode,C2,6,9,4,noun,3.38,0,0,1,0,0
caffeinate,C2,6,10,4,unknown,1.05,0,0,0,1,0
cosmic,C2,6,6,2,adjective,3.78,1,0,0,0,0
interlude,C2,6,9,4,noun,3.09,0,0,1,0,0
haven,C2,6,5,2,noun,4.13,0,0,1,0,0
beneficiary,C2,6,11,5,noun,3.37,0,0,1,0,0
recuperate,C2,6,10,5,verb,2.73,0,0,0,0,1
recuperation,C2,6,12,5,noun,2.64,0,0,1,0,0
recuperative,C2,6,12,6,adjective,1.72,1,0,0,0,0
cultish,C2,6,7,2,unknown,2.02,0,0,0,1,0
